att1,att2,att3,att4,att5,att10,att11,att13,att14,att15,att18,att20,att22,att25,att26,att33,att38,att43,att47,att48,att51,att56,att59,att61,att64,att65,att66,att68,att69,att71,att73,att75,att76,att78,att79,att80,att81,att82,att83,att85,att86,att93,att94,att97,att98,att100,att103,att104,att106,att107,att109,att111,att113,att114,att115,att117,att120,att121,att122,att123,att125,att127,att128,att130,att133,att135,att136,att137,att138,att144,att145,att149,att151,att152,att156,att157,att158,att159,att164,att166,att167,att168,att169,att170,att171,att173,att175,att180,att181,att182,att186,att187,att189,att191,att196,att197,att200,att203,att209,att212,class
165.0,237.0,655.0,725.0,543.0,10.0,5.0,220.0,272.0,620.0,911.0,26.0,11.0,298.0,328.0,8.0,340.0,29.0,13.0,11.0,713.0,22.0,14.0,333.0,732.0,905.0,649.0,22.0,5.0,9.0,315.0,719.0,547.0,965.0,2.0,30.0,18.0,14.0,9.0,313.0,329.0,11.0,7.0,362.0,248.0,692.0,25.0,21.0,14.0,11.0,356.0,639.0,844.0,752.0,15.0,26.0,10.0,281.0,367.0,485.0,754.0,14.0,31.0,3.0,327.0,724.0,772.0,529.0,646.0,9.0,361.0,587.0,8.0,18.0,6.0,277.0,333.0,584.0,27.0,15.0,9.0,5.0,289.0,333.0,581.0,815.0,6.0,12.0,457.0,471.0,604.0,14.0,24.0,14.0,779.0,545.0,20.0,14.0,590.0,24.0,1
203.0,295.0,719.0,731.0,581.0,3.0,4.0,178.0,264.0,750.0,970.0,26.0,12.0,214.0,314.0,27.0,324.0,31.0,14.0,12.0,817.0,28.0,13.0,171.0,882.0,963.0,770.0,22.0,14.0,14.0,143.0,881.0,647.0,1032.0,18.0,34.0,31.0,11.0,16.0,195.0,209.0,32.0,16.0,282.0,250.0,676.0,9.0,17.0,9.0,10.0,294.0,663.0,920.0,721.0,37.0,1.0,7.0,189.0,233.0,539.0,842.0,34.0,29.0,10.0,269.0,748.0,744.0,691.0,767.0,8.0,289.0,703.0,20.0,18.0,11.0,229.0,139.0,704.0,27.0,10.0,18.0,8.0,231.0,137.0,729.0,957.0,28.0,7.0,329.0,369.0,627.0,34.0,27.0,7.0,799.0,571.0,16.0,7.0,552.0,34.0,1
104.0,116.0,600.0,665.0,634.0,5.0,1.0,261.0,415.0,673.0,1001.0,20.0,10.0,341.0,493.0,22.0,577.0,24.0,15.0,12.0,698.0,28.0,14.0,322.0,840.0,1072.0,741.0,28.0,9.0,13.0,320.0,786.0,603.0,1067.0,11.0,28.0,32.0,7.0,13.0,336.0,336.0,27.0,14.0,345.0,353.0,592.0,18.0,9.0,7.0,9.0,407.0,548.0,1019.0,740.0,28.0,18.0,9.0,362.0,346.0,446.0,937.0,27.0,27.0,12.0,292.0,633.0,674.0,720.0,770.0,10.0,272.0,778.0,7.0,10.0,15.0,328.0,432.0,667.0,21.0,8.0,13.0,10.0,330.0,434.0,620.0,1020.0,19.0,11.0,406.0,420.0,618.0,27.0,10.0,12.0,727.0,630.0,8.0,12.0,603.0,34.0,1
71.0,119.0,595.0,700.0,603.0,3.0,3.0,268.0,478.0,658.0,967.0,24.0,14.0,330.0,396.0,20.0,442.0,25.0,13.0,13.0,685.0,28.0,14.0,291.0,823.0,1055.0,729.0,24.0,7.0,15.0,291.0,767.0,592.0,1025.0,12.0,32.0,26.0,11.0,15.0,327.0,333.0,25.0,18.0,392.0,394.0,641.0,19.0,13.0,13.0,13.0,320.0,547.0,980.0,760.0,29.0,12.0,8.0,297.0,343.0,431.0,900.0,28.0,31.0,10.0,237.0,632.0,723.0,675.0,722.0,7.0,297.0,739.0,8.0,14.0,10.0,319.0,395.0,642.0,25.0,12.0,15.0,7.0,311.0,395.0,595.0,973.0,20.0,10.0,357.0,399.0,636.0,28.0,16.0,12.0,760.0,595.0,12.0,12.0,618.0,36.0,1
137.0,177.0,587.0,581.0,598.0,4.0,3.0,240.0,466.0,632.0,1037.0,24.0,13.0,288.0,484.0,25.0,608.0,28.0,13.0,10.0,675.0,34.0,12.0,225.0,740.0,1078.0,757.0,26.0,12.0,15.0,213.0,741.0,505.0,1097.0,7.0,32.0,35.0,10.0,15.0,273.0,347.0,28.0,17.0,346.0,382.0,510.0,20.0,9.0,10.0,9.0,334.0,543.0,1001.0,792.0,24.0,21.0,9.0,273.0,323.0,405.0,921.0,23.0,29.0,11.0,257.0,628.0,618.0,692.0,778.0,10.0,257.0,760.0,11.0,6.0,15.0,285.0,411.0,610.0,25.0,9.0,17.0,10.0,287.0,417.0,579.0,986.0,15.0,7.0,331.0,295.0,650.0,23.0,7.0,8.0,643.0,590.0,10.0,8.0,611.0,34.0,1
101.0,135.0,652.0,655.0,620.0,2.0,3.0,224.0,422.0,713.0,1023.0,23.0,13.0,304.0,448.0,24.0,514.0,30.0,13.0,10.0,740.0,31.0,14.0,249.0,812.0,1060.0,733.0,25.0,11.0,17.0,251.0,814.0,581.0,1093.0,7.0,31.0,34.0,10.0,17.0,283.0,311.0,27.0,17.0,326.0,370.0,580.0,18.0,10.0,10.0,11.0,348.0,608.0,995.0,768.0,26.0,20.0,9.0,291.0,287.0,488.0,919.0,23.0,32.0,9.0,267.0,693.0,680.0,720.0,774.0,10.0,255.0,764.0,13.0,9.0,13.0,283.0,399.0,701.0,24.0,9.0,17.0,8.0,301.0,395.0,648.0,1012.0,17.0,9.0,347.0,311.0,626.0,23.0,8.0,10.0,715.0,612.0,9.0,10.0,603.0,37.0,1
138.0,206.0,629.0,657.0,639.0,3.0,3.0,159.0,387.0,670.0,1000.0,23.0,10.0,223.0,491.0,24.0,525.0,31.0,11.0,8.0,717.0,37.0,10.0,188.0,792.0,1027.0,738.0,27.0,11.0,11.0,182.0,785.0,565.0,1070.0,10.0,31.0,30.0,7.0,11.0,210.0,354.0,29.0,14.0,313.0,327.0,600.0,17.0,8.0,7.0,7.0,349.0,589.0,974.0,727.0,29.0,14.0,11.0,218.0,364.0,441.0,886.0,26.0,26.0,10.0,266.0,674.0,674.0,681.0,763.0,12.0,274.0,723.0,14.0,9.0,11.0,222.0,468.0,648.0,24.0,8.0,11.0,6.0,246.0,462.0,627.0,963.0,20.0,9.0,386.0,342.0,603.0,26.0,14.0,10.0,731.0,627.0,9.0,10.0,638.0,35.0,1
145.0,139.0,623.0,677.0,595.0,3.0,3.0,210.0,388.0,654.0,1030.0,23.0,12.0,242.0,430.0,20.0,514.0,30.0,15.0,8.0,689.0,33.0,14.0,199.0,760.0,1019.0,740.0,27.0,7.0,15.0,185.0,749.0,539.0,1100.0,5.0,31.0,30.0,9.0,15.0,235.0,291.0,23.0,16.0,328.0,318.0,626.0,18.0,10.0,9.0,9.0,342.0,601.0,944.0,773.0,22.0,20.0,11.0,239.0,271.0,473.0,862.0,21.0,32.0,10.0,245.0,686.0,708.0,643.0,781.0,12.0,239.0,703.0,13.0,7.0,11.0,259.0,357.0,634.0,24.0,8.0,17.0,6.0,255.0,353.0,579.0,937.0,13.0,9.0,369.0,303.0,629.0,21.0,12.0,8.0,741.0,587.0,9.0,8.0,614.0,37.0,1
139.0,149.0,625.0,655.0,592.0,3.0,3.0,208.0,380.0,642.0,975.0,19.0,14.0,292.0,374.0,19.0,424.0,29.0,13.0,11.0,697.0,29.0,14.0,277.0,762.0,1024.0,715.0,29.0,6.0,11.0,275.0,743.0,533.0,1045.0,6.0,27.0,25.0,11.0,11.0,269.0,299.0,24.0,16.0,334.0,312.0,594.0,19.0,8.0,11.0,11.0,376.0,595.0,951.0,726.0,23.0,9.0,10.0,299.0,323.0,441.0,867.0,22.0,24.0,10.0,337.0,680.0,676.0,638.0,730.0,9.0,301.0,706.0,12.0,11.0,8.0,275.0,409.0,610.0,20.0,10.0,11.0,5.0,277.0,411.0,587.0,932.0,14.0,12.0,415.0,359.0,596.0,22.0,19.0,12.0,715.0,588.0,7.0,12.0,615.0,33.0,1
134.0,168.0,573.0,630.0,591.0,6.0,5.0,147.0,441.0,658.0,1004.0,18.0,11.0,225.0,475.0,24.0,573.0,29.0,15.0,11.0,665.0,36.0,16.0,246.0,769.0,1035.0,726.0,30.0,11.0,17.0,196.0,755.0,538.0,1074.0,8.0,26.0,30.0,8.0,17.0,222.0,318.0,29.0,15.0,281.0,371.0,569.0,19.0,3.0,8.0,11.0,407.0,523.0,962.0,727.0,27.0,14.0,10.0,252.0,344.0,435.0,884.0,24.0,23.0,13.0,296.0,608.0,651.0,665.0,755.0,9.0,264.0,725.0,12.0,10.0,14.0,214.0,400.0,650.0,19.0,7.0,19.0,9.0,274.0,400.0,579.0,959.0,18.0,12.0,442.0,292.0,593.0,24.0,14.0,10.0,698.0,583.0,4.0,10.0,598.0,32.0,1
107.0,147.0,547.0,678.0,620.0,4.0,4.0,216.0,458.0,634.0,1012.0,25.0,13.0,286.0,460.0,15.0,536.0,25.0,14.0,8.0,633.0,33.0,15.0,259.0,773.0,1052.0,730.0,27.0,2.0,18.0,249.0,727.0,542.0,1082.0,12.0,33.0,25.0,10.0,18.0,279.0,323.0,18.0,17.0,358.0,370.0,619.0,19.0,12.0,10.0,10.0,384.0,509.0,989.0,747.0,29.0,15.0,11.0,299.0,331.0,421.0,903.0,28.0,30.0,11.0,243.0,594.0,709.0,674.0,763.0,12.0,247.0,734.0,8.0,7.0,15.0,277.0,395.0,632.0,26.0,9.0,18.0,10.0,283.0,395.0,549.0,960.0,20.0,9.0,377.0,335.0,611.0,28.0,17.0,11.0,740.0,618.0,11.0,11.0,649.0,35.0,1
100.0,138.0,601.0,682.0,556.0,2.0,3.0,243.0,329.0,636.0,991.0,24.0,11.0,319.0,427.0,13.0,471.0,27.0,17.0,8.0,677.0,28.0,16.0,322.0,723.0,964.0,713.0,24.0,0.0,15.0,310.0,737.0,516.0,1053.0,8.0,32.0,23.0,8.0,15.0,324.0,306.0,16.0,15.0,355.0,285.0,641.0,21.0,13.0,8.0,11.0,391.0,571.0,901.0,776.0,25.0,23.0,11.0,338.0,326.0,435.0,815.0,24.0,29.0,9.0,312.0,656.0,719.0,594.0,734.0,12.0,274.0,644.0,10.0,14.0,9.0,306.0,356.0,620.0,25.0,9.0,15.0,4.0,302.0,358.0,569.0,874.0,16.0,11.0,446.0,444.0,630.0,24.0,19.0,14.0,740.0,558.0,12.0,14.0,603.0,34.0,1
129.0,173.0,616.0,595.0,610.0,8.0,3.0,270.0,398.0,601.0,959.0,21.0,11.0,324.0,518.0,24.0,544.0,26.0,11.0,10.0,692.0,33.0,10.0,257.0,766.0,1082.0,701.0,27.0,11.0,17.0,267.0,718.0,521.0,1005.0,13.0,29.0,34.0,8.0,17.0,317.0,341.0,27.0,15.0,366.0,302.0,524.0,20.0,8.0,8.0,7.0,378.0,584.0,1005.0,810.0,30.0,20.0,9.0,313.0,319.0,430.0,925.0,29.0,30.0,15.0,223.0,669.0,634.0,696.0,686.0,10.0,271.0,764.0,9.0,7.0,11.0,315.0,379.0,577.0,22.0,7.0,17.0,6.0,315.0,377.0,580.0,992.0,21.0,9.0,337.0,355.0,662.0,29.0,8.0,10.0,653.0,602.0,7.0,10.0,625.0,35.0,1
91.0,155.0,597.0,682.0,607.0,1.0,1.0,260.0,406.0,626.0,987.0,21.0,10.0,356.0,484.0,14.0,544.0,27.0,13.0,9.0,681.0,31.0,12.0,309.0,763.0,1005.0,741.0,27.0,1.0,13.0,307.0,745.0,540.0,1039.0,14.0,29.0,24.0,9.0,13.0,311.0,367.0,17.0,14.0,380.0,316.0,625.0,21.0,8.0,9.0,9.0,394.0,553.0,946.0,808.0,31.0,20.0,10.0,339.0,379.0,403.0,854.0,30.0,30.0,8.0,275.0,638.0,719.0,627.0,714.0,11.0,241.0,687.0,10.0,7.0,10.0,345.0,441.0,604.0,22.0,10.0,13.0,5.0,345.0,441.0,585.0,913.0,22.0,12.0,381.0,395.0,670.0,30.0,18.0,10.0,742.0,609.0,7.0,10.0,648.0,35.0,1
106.0,102.0,544.0,600.0,631.0,2.0,2.0,309.0,465.0,619.0,1034.0,22.0,9.0,337.0,497.0,23.0,559.0,24.0,12.0,11.0,634.0,34.0,13.0,308.0,745.0,1111.0,744.0,26.0,10.0,12.0,322.0,726.0,518.0,1104.0,11.0,30.0,33.0,10.0,12.0,366.0,348.0,26.0,13.0,435.0,367.0,531.0,18.0,7.0,10.0,10.0,353.0,500.0,1034.0,757.0,28.0,19.0,8.0,320.0,348.0,392.0,954.0,27.0,29.0,7.0,224.0,585.0,627.0,725.0,785.0,9.0,312.0,793.0,7.0,6.0,16.0,340.0,444.0,605.0,23.0,11.0,12.0,11.0,322.0,442.0,550.0,1019.0,19.0,10.0,344.0,352.0,617.0,27.0,9.0,11.0,666.0,623.0,8.0,11.0,642.0,36.0,1
143.0,149.0,570.0,645.0,585.0,3.0,3.0,190.0,414.0,599.0,984.0,25.0,14.0,268.0,398.0,14.0,460.0,27.0,13.0,9.0,638.0,31.0,14.0,215.0,698.0,993.0,702.0,23.0,1.0,15.0,207.0,692.0,489.0,1054.0,8.0,33.0,24.0,11.0,17.0,217.0,263.0,17.0,18.0,302.0,340.0,602.0,21.0,10.0,11.0,11.0,352.0,544.0,932.0,741.0,25.0,22.0,10.0,247.0,261.0,408.0,846.0,24.0,26.0,10.0,305.0,629.0,678.0,619.0,735.0,11.0,279.0,675.0,10.0,13.0,12.0,259.0,313.0,569.0,26.0,10.0,17.0,7.0,273.0,315.0,522.0,901.0,16.0,12.0,389.0,297.0,597.0,24.0,18.0,8.0,701.0,585.0,11.0,8.0,624.0,33.0,1
135.0,213.0,583.0,618.0,551.0,12.0,5.0,198.0,400.0,656.0,968.0,21.0,7.0,296.0,492.0,18.0,542.0,26.0,17.0,11.0,653.0,29.0,18.0,287.0,759.0,1027.0,678.0,27.0,5.0,19.0,271.0,735.0,514.0,1038.0,9.0,29.0,28.0,6.0,19.0,275.0,283.0,21.0,11.0,300.0,366.0,577.0,20.0,8.0,6.0,9.0,392.0,557.0,950.0,699.0,26.0,14.0,12.0,321.0,285.0,469.0,870.0,25.0,26.0,19.0,345.0,642.0,659.0,641.0,719.0,11.0,279.0,709.0,9.0,11.0,14.0,279.0,337.0,638.0,22.0,7.0,19.0,9.0,289.0,335.0,545.0,937.0,17.0,14.0,431.0,411.0,555.0,25.0,14.0,12.0,678.0,543.0,7.0,12.0,570.0,35.0,1
213.0,275.0,671.0,752.0,596.0,3.0,3.0,204.0,270.0,552.0,865.0,23.0,12.0,200.0,330.0,10.0,336.0,28.0,11.0,9.0,689.0,27.0,10.0,133.0,749.0,924.0,609.0,25.0,3.0,11.0,167.0,659.0,580.0,919.0,3.0,31.0,20.0,9.0,11.0,195.0,215.0,13.0,16.0,324.0,238.0,721.0,28.0,14.0,11.0,9.0,246.0,661.0,893.0,738.0,14.0,24.0,10.0,207.0,199.0,507.0,797.0,13.0,26.0,10.0,289.0,746.0,787.0,576.0,600.0,11.0,291.0,606.0,7.0,15.0,10.0,253.0,141.0,506.0,24.0,8.0,11.0,1.0,189.0,141.0,549.0,832.0,5.0,8.0,285.0,337.0,594.0,13.0,22.0,8.0,812.0,600.0,13.0,8.0,651.0,33.0,1
80.0,200.0,600.0,612.0,591.0,8.0,6.0,251.0,479.0,689.0,988.0,20.0,11.0,329.0,449.0,24.0,545.0,27.0,16.0,14.0,694.0,32.0,17.0,286.0,813.0,1065.0,722.0,28.0,11.0,18.0,288.0,794.0,574.0,1058.0,8.0,28.0,32.0,10.0,18.0,314.0,330.0,29.0,15.0,373.0,407.0,531.0,21.0,7.0,10.0,10.0,389.0,550.0,990.0,725.0,27.0,18.0,7.0,312.0,302.0,470.0,910.0,24.0,29.0,15.0,244.0,635.0,625.0,693.0,751.0,6.0,248.0,747.0,10.0,8.0,13.0,314.0,362.0,689.0,21.0,11.0,20.0,8.0,320.0,364.0,610.0,991.0,18.0,9.0,386.0,340.0,603.0,24.0,10.0,11.0,674.0,585.0,6.0,11.0,596.0,34.0,1
188.0,178.0,568.0,656.0,565.0,6.0,6.0,247.0,279.0,591.0,951.0,26.0,11.0,305.0,417.0,17.0,405.0,27.0,16.0,9.0,646.0,30.0,15.0,250.0,773.0,1045.0,707.0,22.0,4.0,16.0,242.0,694.0,540.0,1017.0,8.0,34.0,23.0,8.0,16.0,288.0,216.0,22.0,15.0,345.0,233.0,607.0,21.0,13.0,8.0,8.0,271.0,536.0,968.0,730.0,25.0,11.0,10.0,238.0,276.0,392.0,888.0,24.0,27.0,13.0,336.0,621.0,683.0,659.0,722.0,11.0,346.0,727.0,10.0,16.0,8.0,292.0,258.0,575.0,27.0,7.0,20.0,3.0,304.0,262.0,536.0,953.0,16.0,8.0,348.0,408.0,606.0,24.0,19.0,9.0,716.0,557.0,12.0,9.0,582.0,32.0,1
163.0,147.0,581.0,678.0,611.0,7.0,5.0,224.0,424.0,660.0,961.0,17.0,14.0,334.0,386.0,22.0,438.0,26.0,15.0,16.0,659.0,23.0,16.0,283.0,819.0,1057.0,677.0,31.0,9.0,17.0,297.0,745.0,584.0,1031.0,9.0,25.0,28.0,11.0,17.0,263.0,281.0,27.0,18.0,298.0,380.0,615.0,20.0,14.0,13.0,9.0,370.0,553.0,984.0,696.0,26.0,14.0,13.0,325.0,263.0,465.0,900.0,25.0,24.0,14.0,345.0,638.0,691.0,679.0,712.0,12.0,291.0,739.0,9.0,9.0,11.0,321.0,321.0,648.0,20.0,10.0,19.0,12.0,333.0,317.0,557.0,979.0,17.0,15.0,377.0,359.0,558.0,25.0,14.0,10.0,742.0,605.0,13.0,10.0,622.0,31.0,1
93.0,133.0,641.0,657.0,583.0,2.0,4.0,244.0,374.0,704.0,996.0,25.0,11.0,288.0,470.0,19.0,512.0,28.0,18.0,11.0,731.0,29.0,17.0,293.0,802.0,1007.0,726.0,23.0,6.0,18.0,279.0,807.0,559.0,1066.0,7.0,33.0,29.0,8.0,18.0,319.0,311.0,22.0,15.0,362.0,318.0,598.0,20.0,10.0,8.0,10.0,370.0,593.0,946.0,741.0,26.0,15.0,8.0,305.0,323.0,479.0,870.0,23.0,30.0,9.0,277.0,678.0,696.0,671.0,751.0,9.0,289.0,717.0,11.0,11.0,14.0,275.0,375.0,686.0,26.0,9.0,18.0,9.0,269.0,375.0,641.0,963.0,17.0,10.0,425.0,399.0,613.0,23.0,13.0,13.0,707.0,575.0,11.0,13.0,570.0,35.0,1
82.0,142.0,597.0,674.0,595.0,3.0,2.0,227.0,433.0,654.0,1011.0,23.0,12.0,293.0,453.0,12.0,527.0,26.0,16.0,9.0,685.0,33.0,15.0,250.0,747.0,1013.0,751.0,27.0,1.0,16.0,246.0,761.0,526.0,1071.0,13.0,31.0,22.0,9.0,16.0,280.0,290.0,15.0,16.0,353.0,339.0,621.0,20.0,10.0,9.0,10.0,369.0,553.0,942.0,770.0,30.0,20.0,10.0,292.0,374.0,427.0,856.0,29.0,32.0,10.0,250.0,638.0,713.0,635.0,760.0,11.0,228.0,695.0,9.0,7.0,14.0,282.0,400.0,640.0,24.0,8.0,16.0,9.0,286.0,404.0,593.0,925.0,21.0,10.0,384.0,398.0,638.0,29.0,20.0,11.0,734.0,595.0,9.0,11.0,636.0,37.0,1
109.0,111.0,643.0,674.0,599.0,0.0,2.0,244.0,382.0,712.0,997.0,21.0,11.0,264.0,448.0,20.0,488.0,28.0,14.0,12.0,725.0,29.0,13.0,243.0,797.0,1021.0,723.0,27.0,7.0,14.0,263.0,801.0,566.0,1065.0,7.0,29.0,30.0,10.0,14.0,317.0,309.0,23.0,15.0,364.0,316.0,617.0,20.0,8.0,10.0,10.0,322.0,605.0,968.0,744.0,24.0,16.0,7.0,281.0,287.0,493.0,886.0,23.0,30.0,7.0,247.0,690.0,707.0,675.0,758.0,8.0,301.0,727.0,11.0,9.0,13.0,275.0,389.0,686.0,22.0,11.0,14.0,8.0,253.0,391.0,625.0,973.0,15.0,5.0,369.0,333.0,610.0,23.0,12.0,13.0,734.0,593.0,7.0,13.0,572.0,35.0,1
94.0,134.0,585.0,673.0,643.0,3.0,2.0,243.0,479.0,652.0,1056.0,21.0,12.0,311.0,439.0,15.0,515.0,26.0,16.0,11.0,679.0,31.0,15.0,274.0,768.0,1075.0,776.0,27.0,2.0,16.0,268.0,761.0,537.0,1126.0,13.0,29.0,25.0,9.0,16.0,300.0,336.0,18.0,16.0,353.0,375.0,620.0,20.0,8.0,9.0,10.0,403.0,535.0,1006.0,779.0,30.0,15.0,8.0,316.0,376.0,425.0,928.0,29.0,30.0,10.0,254.0,620.0,708.0,707.0,811.0,9.0,240.0,769.0,9.0,9.0,12.0,298.0,418.0,642.0,22.0,8.0,16.0,7.0,316.0,426.0,595.0,1003.0,21.0,10.0,400.0,374.0,647.0,29.0,17.0,11.0,737.0,639.0,7.0,11.0,662.0,35.0,1
137.0,179.0,527.0,616.0,622.0,4.0,5.0,276.0,508.0,624.0,1029.0,20.0,13.0,320.0,462.0,22.0,538.0,26.0,15.0,11.0,627.0,32.0,16.0,271.0,755.0,1078.0,769.0,28.0,9.0,17.0,281.0,729.0,520.0,1097.0,13.0,28.0,32.0,10.0,17.0,325.0,325.0,27.0,17.0,364.0,418.0,549.0,20.0,5.0,10.0,11.0,396.0,471.0,1001.0,762.0,30.0,18.0,8.0,319.0,349.0,401.0,921.0,29.0,27.0,11.0,259.0,556.0,637.0,702.0,798.0,9.0,265.0,760.0,9.0,8.0,14.0,317.0,411.0,622.0,21.0,9.0,19.0,9.0,319.0,411.0,551.0,996.0,21.0,8.0,377.0,341.0,638.0,29.0,10.0,10.0,682.0,612.0,6.0,10.0,635.0,34.0,1
164.0,214.0,560.0,784.0,588.0,5.0,2.0,181.0,357.0,663.0,1012.0,32.0,12.0,203.0,427.0,5.0,485.0,26.0,12.0,12.0,654.0,30.0,13.0,172.0,745.0,928.0,728.0,16.0,8.0,16.0,162.0,766.0,608.0,1082.0,13.0,40.0,15.0,9.0,16.0,222.0,206.0,10.0,12.0,309.0,277.0,757.0,20.0,17.0,9.0,10.0,321.0,512.0,881.0,735.0,30.0,23.0,9.0,202.0,328.0,440.0,791.0,29.0,25.0,12.0,248.0,597.0,827.0,582.0,763.0,10.0,282.0,622.0,9.0,18.0,21.0,222.0,262.0,657.0,33.0,8.0,16.0,14.0,218.0,274.0,582.0,862.0,21.0,7.0,376.0,400.0,599.0,29.0,27.0,9.0,846.0,586.0,18.0,9.0,607.0,26.0,1
149.0,199.0,712.0,645.0,640.0,5.0,1.0,174.0,322.0,753.0,984.0,25.0,10.0,228.0,436.0,29.0,424.0,32.0,13.0,11.0,806.0,29.0,12.0,195.0,834.0,1036.0,748.0,23.0,16.0,15.0,175.0,880.0,599.0,1052.0,15.0,33.0,35.0,7.0,15.0,213.0,261.0,34.0,14.0,304.0,280.0,576.0,10.0,12.0,7.0,9.0,346.0,664.0,989.0,721.0,34.0,15.0,8.0,237.0,213.0,536.0,911.0,31.0,30.0,12.0,261.0,749.0,656.0,748.0,759.0,9.0,235.0,766.0,17.0,11.0,12.0,237.0,255.0,713.0,26.0,6.0,15.0,7.0,253.0,255.0,718.0,1020.0,25.0,10.0,357.0,327.0,613.0,31.0,13.0,10.0,717.0,626.0,11.0,10.0,597.0,35.0,1
130.0,204.0,626.0,716.0,615.0,3.0,3.0,215.0,259.0,569.0,911.0,24.0,12.0,257.0,381.0,8.0,369.0,32.0,11.0,10.0,682.0,28.0,10.0,200.0,731.0,959.0,655.0,24.0,5.0,13.0,202.0,684.0,556.0,973.0,1.0,32.0,18.0,9.0,13.0,242.0,244.0,11.0,14.0,339.0,207.0,671.0,26.0,11.0,9.0,7.0,321.0,610.0,910.0,772.0,18.0,28.0,9.0,244.0,266.0,456.0,814.0,17.0,29.0,10.0,246.0,695.0,753.0,595.0,652.0,10.0,240.0,641.0,11.0,10.0,9.0,268.0,244.0,535.0,25.0,8.0,13.0,4.0,256.0,246.0,552.0,867.0,9.0,7.0,324.0,386.0,626.0,17.0,24.0,8.0,776.0,619.0,10.0,8.0,672.0,34.0,1
186.0,150.0,589.0,608.0,591.0,3.0,5.0,271.0,431.0,666.0,1019.0,20.0,14.0,327.0,423.0,20.0,491.0,27.0,13.0,11.0,681.0,28.0,14.0,288.0,761.0,1037.0,729.0,28.0,7.0,15.0,284.0,767.0,522.0,1089.0,8.0,28.0,30.0,11.0,17.0,274.0,288.0,23.0,18.0,307.0,383.0,543.0,21.0,9.0,11.0,13.0,395.0,541.0,976.0,742.0,25.0,16.0,10.0,328.0,238.0,437.0,900.0,24.0,25.0,10.0,356.0,626.0,645.0,689.0,770.0,9.0,328.0,741.0,10.0,12.0,14.0,316.0,336.0,650.0,21.0,10.0,17.0,9.0,330.0,340.0,591.0,983.0,16.0,12.0,418.0,330.0,602.0,24.0,12.0,8.0,666.0,583.0,8.0,10.0,582.0,34.0,1
118.0,204.0,616.0,607.0,589.0,6.0,7.0,287.0,439.0,689.0,990.0,24.0,11.0,299.0,487.0,24.0,579.0,27.0,17.0,11.0,704.0,30.0,16.0,254.0,802.0,1039.0,718.0,24.0,11.0,19.0,276.0,790.0,559.0,1058.0,8.0,32.0,34.0,8.0,19.0,340.0,288.0,27.0,15.0,393.0,385.0,524.0,21.0,11.0,8.0,9.0,313.0,576.0,986.0,747.0,27.0,20.0,8.0,312.0,272.0,474.0,904.0,24.0,31.0,13.0,246.0,661.0,632.0,687.0,751.0,9.0,284.0,737.0,10.0,10.0,18.0,310.0,344.0,691.0,25.0,9.0,19.0,13.0,280.0,342.0,616.0,987.0,18.0,6.0,336.0,332.0,613.0,24.0,8.0,12.0,655.0,583.0,10.0,12.0,568.0,36.0,1
235.0,251.0,687.0,724.0,666.0,7.0,5.0,240.0,312.0,702.0,989.0,20.0,12.0,240.0,372.0,35.0,364.0,33.0,13.0,11.0,775.0,28.0,12.0,167.0,869.0,1044.0,787.0,28.0,22.0,15.0,181.0,831.0,648.0,1053.0,20.0,28.0,39.0,9.0,15.0,287.0,217.0,40.0,16.0,302.0,250.0,661.0,11.0,9.0,9.0,9.0,304.0,643.0,1019.0,734.0,39.0,9.0,8.0,283.0,195.0,497.0,935.0,36.0,27.0,14.0,237.0,728.0,721.0,776.0,782.0,9.0,267.0,786.0,20.0,12.0,12.0,275.0,183.0,658.0,21.0,8.0,15.0,7.0,271.0,181.0,681.0,1054.0,30.0,6.0,305.0,321.0,640.0,36.0,19.0,6.0,800.0,656.0,8.0,6.0,593.0,34.0,1
109.0,151.0,558.0,618.0,632.0,3.0,3.0,326.0,490.0,641.0,1018.0,20.0,12.0,362.0,510.0,24.0,590.0,23.0,17.0,10.0,646.0,32.0,18.0,345.0,775.0,1070.0,728.0,28.0,11.0,17.0,365.0,738.0,534.0,1088.0,14.0,28.0,34.0,11.0,17.0,393.0,381.0,27.0,16.0,404.0,416.0,547.0,21.0,7.0,11.0,11.0,410.0,514.0,1009.0,759.0,27.0,20.0,11.0,361.0,387.0,424.0,923.0,26.0,29.0,10.0,243.0,599.0,651.0,696.0,769.0,10.0,303.0,752.0,8.0,8.0,15.0,369.0,453.0,639.0,21.0,12.0,17.0,10.0,339.0,455.0,556.0,978.0,18.0,13.0,405.0,357.0,615.0,26.0,8.0,14.0,674.0,628.0,6.0,14.0,655.0,34.0,1
