age,race,gender,grade90,income96,partner,height,weight,famsize,genhealth,illegalact,charged,jobsnum90,afqt89,typejob90,jobtrain90,income96gt17
17.0,ENGLISH,Male,10TH GRADE,2.5,No,510.0,175.0,6.0,Very Good,3.0,0.0,16.0,12.0,construction,No,1
18.0,ITALIAN,Male,12TH GRADE,2.1,No,600.0,170.0,4.0,Very Good,0.0,0.0,8.0,56.0,busi,No,1
14.0,ITALIAN,Female,1ST YR COL,1.7,No,504.0,132.0,4.0,Very Good,0.0,0.0,5.0,45.0,enter,No,0
20.0,OTHER,Male,7TH YR COL,4.2,No,507.0,165.0,5.0,Very Good,0.0,0.0,16.0,99.0,pro,No,1
21.0,ENGLISH,Male,12TH GRADE,4.4,No,511.0,175.0,4.0,Excellent,0.0,0.0,1.0,89.0,manuf,No,1
21.0,ENGLISH,Female,12TH GRADE,0.0,No,504.0,182.0,4.0,Good,1.0,0.0,5.0,44.0,retail,No,0
21.0,ENGLISH,Male,12TH GRADE,6.5,No,602.0,200.0,2.0,Very Good,0.0,0.0,2.0,36.0,manuf,No,1
18.0,ENGLISH,Male,12TH GRADE,1.2,No,600.0,198.0,5.0,Very Good,0.0,0.0,8.0,4.0,retail,No,0
15.0,ENGLISH,Male,12TH GRADE,0.0,No,511.0,175.0,4.0,Very Good,0.0,0.0,5.0,49.0,retail,No,0
16.0,GERMAN,Female,12TH GRADE,0.0,No,500.0,125.0,3.0,Excellent,0.0,0.0,2.0,58.0,retail,No,0
21.0,GERMAN,Female,12TH GRADE,1.1,No,504.0,151.0,2.0,Very Good,0.0,0.0,1.0,64.0,retail,No,0
16.0,GERMAN,Female,1ST YR COL,2.08,No,411.0,120.0,4.0,Very Good,3.0,0.0,7.0,80.0,manuf,No,1
17.0,GERMAN,Female,4TH YR COL,4.1,No,505.0,125.0,4.0,Very Good,0.0,0.0,7.0,78.0,pro,No,1
21.0,ENGLISH,Female,12TH GRADE,0.6,No,504.0,134.0,4.0,Very Good,0.0,0.0,8.0,56.0,pro,No,0
17.0,ENGLISH,Male,2ND YR COL,1.76,No,511.0,145.0,4.0,Excellent,0.0,0.0,4.0,96.0,busi,No,1
17.0,SCOTTISH,Female,4TH YR COL,0.37,No,507.0,167.0,4.0,Excellent,0.0,0.0,20.0,72.0,busi,No,0
14.0,ENGLISH,Male,4TH YR COL,3.5,No,600.0,185.0,4.0,Excellent,0.0,0.0,12.0,77.0,agri,No,1
18.0,ENGLISH,Female,12TH GRADE,1.86,No,502.0,125.0,5.0,Excellent,0.0,0.0,3.0,50.0,pro,No,1
14.0,ENGLISH,Female,4TH YR COL,0.5053,No,504.0,135.0,2.0,Good,0.0,0.0,7.0,46.0,pro,No,0
19.0,ENGLISH,Female,8TH YR COL OR MORE,1.5,No,504.0,118.0,3.0,Excellent,0.0,0.0,10.0,98.0,pro,No,0
20.0,GERMAN,Male,4TH YR COL,3.3,No,508.0,175.0,5.0,Excellent,0.0,0.0,6.0,64.0,enter,No,1
19.0,GERMAN,Male,4TH YR COL,3.9,No,509.0,175.0,5.0,Excellent,0.0,0.0,6.0,80.0,retail,No,1
17.0,GERMAN,Female,5TH YR COL,3.32,No,507.0,160.0,3.0,Very Good,1.0,0.0,9.0,82.0,pro,No,1
15.0,GERMAN,Female,4TH YR COL,0.0,No,504.0,125.0,3.0,Excellent,0.0,0.0,4.0,87.0,manuf,Yes,0
17.0,POLISH,Female,12TH GRADE,2.7,No,505.0,138.0,3.0,Good,0.0,0.0,4.0,35.0,fin,No,1
17.0,ENGLISH,Male,4TH YR COL,4.5,No,507.0,137.0,3.0,Very Good,0.0,0.0,5.0,89.0,manuf,No,1
19.0,ENGLISH,Female,4TH YR COL,3.5,No,509.0,150.0,3.0,Excellent,0.0,0.0,5.0,96.0,fin,No,1
19.0,GERMAN,Male,2ND YR COL,6.4,No,510.0,180.0,3.0,Very Good,1.0,0.0,4.0,81.0,wholesale,No,1
15.0,GERMAN,Female,12TH GRADE,2.1,No,506.0,148.0,3.0,Very Good,0.0,0.0,6.0,86.0,fin,No,1
20.0,GERMAN,Male,4TH YR COL,4.6,No,506.0,125.0,1.0,Excellent,0.0,1.0,4.0,93.0,pro,No,1
17.0,FRENCH,Male,11TH GRADE,0.0,Yes,511.0,165.0,3.0,Very Good,2.0,0.0,5.0,6.0,manuf,No,0
19.0,ENGLISH,Female,12TH GRADE,0.8,No,507.0,200.0,2.0,Poor,0.0,0.0,3.0,32.0,retail,No,0
16.0,FRENCH,Female,11TH GRADE,1.74,No,507.0,130.0,6.0,Very Good,0.0,0.0,12.0,31.0,retail,No,1
18.0,FRENCH,Female,12TH GRADE,2.2,Yes,505.0,125.0,6.0,Good,0.0,0.0,4.0,30.0,manuf,No,1
14.0,FRENCH,Female,12TH GRADE,1.3,No,503.0,112.0,6.0,Good,1.0,1.0,5.0,13.0,personal,No,0
15.0,NATIVE-AMERICAN,Male,12TH GRADE,1.2,No,600.0,145.0,7.0,Excellent,2.0,0.0,16.0,17.0,construction,No,0
19.0,NATIVE-AMERICAN,Female,9TH GRADE,1.5,No,502.0,116.0,6.0,Very Good,0.0,0.0,2.0,42.0,busi,No,0
15.0,GERMAN,Male,12TH GRADE,6.4,No,602.0,145.0,4.0,Very Good,0.0,0.0,9.0,56.0,busi,Yes,1
21.0,SCOTTISH,Male,6TH YR COL,2.8,Yes,511.0,205.0,3.0,Excellent,0.0,0.0,3.0,57.0,pro,No,1
21.0,GERMAN,Male,7TH YR COL,13.8775,Yes,603.0,210.0,4.0,Good,0.0,0.0,5.0,99.0,pro,No,1
19.0,GERMAN,Male,7TH YR COL,5.7,No,602.0,180.0,4.0,Excellent,0.0,0.0,12.0,88.0,manuf,No,1
22.0,GERMAN,Male,12TH GRADE,3.6,No,508.0,165.0,7.0,Very Good,0.0,0.0,3.0,58.0,manuf,No,1
16.0,IRISH,Female,10TH GRADE,4.2,Yes,503.0,102.0,5.0,Good,0.0,0.0,12.0,14.0,retail,No,1
15.0,IRISH,Male,12TH GRADE,3.0,No,506.0,145.0,5.0,Good,0.0,0.0,7.0,35.0,wholesale,No,1
18.0,ENGLISH,Female,2ND YR COL,2.8,No,506.0,128.0,7.0,Very Good,0.0,0.0,5.0,53.0,fin,No,1
19.0,FRENCH,Female,12TH GRADE,2.0,Yes,503.0,240.0,5.0,Very Good,0.0,0.0,14.0,11.0,personal,No,1
14.0,ENGLISH,Male,1ST YR COL,3.0,No,601.0,200.0,5.0,Very Good,0.0,0.0,11.0,65.0,busi,No,1
17.0,GERMAN,Female,12TH GRADE,1.3,No,502.0,122.0,6.0,Very Good,2.0,0.0,9.0,40.0,personal,Yes,0
18.0,ENGLISH,Male,12TH GRADE,4.8,No,511.0,160.0,6.0,Excellent,0.0,0.0,2.0,70.0,transp,Yes,1
15.0,ENGLISH,Female,9TH GRADE,0.1,No,502.0,105.0,5.0,Very Good,0.0,0.0,4.0,13.0,retail,No,0
19.0,GERMAN,Male,12TH GRADE,0.75,Yes,600.0,195.0,6.0,Good,0.0,0.0,14.0,28.0,transp,No,0
18.0,FRENCH,Female,4TH YR COL,0.7,No,502.0,130.0,6.0,Very Good,0.0,0.0,10.0,42.0,retail,Yes,0
17.0,BLACK,Male,2ND YR COL,4.2,No,508.0,135.0,7.0,Very Good,0.0,0.0,4.0,46.0,manuf,No,1
20.0,BLACK,Male,4TH YR COL,6.7,No,511.0,185.0,10.0,Very Good,0.0,0.0,3.0,29.0,retail,No,1
21.0,ENGLISH,Female,1ST YR COL,3.5,Yes,503.0,120.0,2.0,Very Good,1.0,0.0,1.0,64.0,fin,Yes,1
15.0,POLISH,Female,12TH GRADE,2.85,No,502.0,113.0,5.0,Excellent,0.0,0.0,8.0,22.0,personal,No,1
19.0,GERMAN,Female,2ND YR COL,0.0,No,411.0,129.0,4.0,Good,0.0,0.0,5.0,47.0,retail,No,0
15.0,FRENCH,Male,11TH GRADE,1.6,No,504.0,130.0,4.0,Good,0.0,0.0,7.0,4.0,wholesale,No,0
14.0,GERMAN,Male,10TH GRADE,0.3,No,510.0,155.0,6.0,Very Good,2.0,1.0,14.0,23.0,construction,No,0
18.0,ENGLISH,Female,10TH GRADE,0.3,Yes,506.0,190.0,6.0,Fair,0.0,0.0,5.0,4.0,manuf,No,0
20.0,AMERICAN,Male,12TH GRADE,0.7214,No,601.0,260.0,6.0,Excellent,0.0,0.0,8.0,23.0,pro,No,0
16.0,ENGLISH,Male,12TH GRADE,3.25,Yes,508.0,175.0,5.0,Very Good,2.0,0.0,9.0,13.0,wholesale,No,1
19.0,ITALIAN,Male,12TH GRADE,3.1,No,511.0,215.0,4.0,Very Good,0.0,0.0,6.0,25.0,transp,No,1
15.0,ITALIAN,Female,10TH GRADE,0.8,No,500.0,118.0,4.0,Fair,1.0,0.0,10.0,22.0,retail,Yes,0
21.0,ENGLISH,Male,11TH GRADE,3.65,No,509.0,230.0,4.0,Very Good,0.0,0.0,9.0,46.0,wholesale,No,1
16.0,GERMAN,Female,12TH GRADE,2.5,No,506.0,130.0,4.0,Good,0.0,0.0,11.0,63.0,retail,No,1
17.0,ENGLISH,Male,12TH GRADE,2.6,Yes,509.0,152.0,4.0,Very Good,0.0,0.0,5.0,43.0,busi,No,1
17.0,IRISH,Male,4TH YR COL,5.0,No,603.0,200.0,10.0,Excellent,0.0,0.0,9.0,99.0,busi,No,1
21.0,GERMAN,Male,4TH YR COL,8.0,No,600.0,215.0,5.0,Very Good,0.0,0.0,7.0,93.0,transp,No,1
16.0,GERMAN,Female,5TH YR COL,2.4,No,505.0,120.0,3.0,Excellent,0.0,0.0,10.0,80.0,pro,No,1
18.0,GERMAN,Male,4TH YR COL,5.9,No,510.0,165.0,6.0,Very Good,0.0,0.0,9.0,95.0,wholesale,No,1
19.0,GERMAN,Male,2ND YR COL,0.95,No,505.0,140.0,3.0,Excellent,3.0,0.0,14.0,57.0,retail,No,0
19.0,FRENCH,Female,4TH YR COL,2.2,No,503.0,198.0,4.0,Good,0.0,0.0,9.0,75.0,pro,No,1
17.0,FRENCH,Male,8TH YR COL OR MORE,3.0,No,509.0,163.0,3.0,Good,0.0,0.0,11.0,62.0,pro,No,1
18.0,ITALIAN,Male,1ST YR COL,2.2,No,507.0,130.0,8.0,Excellent,0.0,0.0,12.0,36.0,retail,No,1
16.0,GERMAN,Female,2ND YR COL,0.0,No,507.0,120.0,3.0,Excellent,0.0,0.0,10.0,51.0,retail,No,0
14.0,ENGLISH,Male,12TH GRADE,1.8,No,506.0,145.0,5.0,Good,0.0,0.0,5.0,97.0,retail,No,1
14.0,ITALIAN,Male,1ST YR COL,2.7,No,602.0,265.0,6.0,Fair,0.0,0.0,12.0,58.0,manuf,No,1
17.0,GERMAN,Female,6TH YR COL,1.4,No,505.0,135.0,7.0,Very Good,0.0,0.0,10.0,89.0,pro,Yes,0
18.0,OTHER,Male,4TH YR COL,2.5,No,601.0,200.0,7.0,Very Good,0.0,0.0,10.0,98.0,pro,No,1
20.0,ITALIAN,Male,12TH GRADE,3.0,No,602.0,170.0,1.0,Very Good,0.0,1.0,8.0,92.0,wholesale,No,1
21.0,GERMAN,Male,1ST YR COL,3.5,No,600.0,208.0,1.0,Fair,1.0,1.0,6.0,84.0,manuf,No,1
16.0,AMERICAN,Female,9TH GRADE,0.25,No,502.0,110.0,4.0,Good,1.0,1.0,10.0,23.0,pro,No,0
15.0,MEXICAN,Female,2ND YR COL,2.2,No,504.0,115.0,5.0,Good,0.0,0.0,4.0,88.0,fin,No,1
15.0,BLACK,Male,12TH GRADE,3.8,No,601.0,167.0,3.0,Good,0.0,0.0,10.0,39.0,transp,No,1
17.0,GERMAN,Female,3RD YR COL,1.2,No,505.0,158.0,5.0,Good,0.0,0.0,16.0,50.0,pro,No,0
14.0,FRENCH,Male,1ST YR COL,4.5,No,510.0,270.0,8.0,Excellent,2.0,0.0,6.0,53.0,busi,No,1
18.0,ENGLISH,Female,4TH YR COL,1.0,No,503.0,148.0,9.0,Very Good,0.0,0.0,6.0,88.0,pub,No,0
19.0,ENGLISH,Female,2ND YR COL,5.0,No,504.0,120.0,3.0,Very Good,0.0,0.0,5.0,75.0,pro,No,1
16.0,ENGLISH,Male,12TH GRADE,4.9,No,507.0,145.0,2.0,Good,3.0,1.0,8.0,28.0,manuf,No,1
16.0,OTHER,Male,12TH GRADE,3.2,No,504.0,130.0,6.0,Excellent,0.0,0.0,5.0,5.0,manuf,Yes,1
21.0,BLACK,Male,11TH GRADE,4.2,No,601.0,185.0,1.0,Very Good,1.0,0.0,3.0,3.0,manuf,No,1
15.0,BLACK,Male,4TH YR COL,3.5,No,510.0,162.0,4.0,Excellent,0.0,0.0,7.0,17.0,enter,No,1
20.0,BLACK,Male,12TH GRADE,1.8,No,601.0,172.0,5.0,Excellent,1.0,0.0,2.0,8.0,pro,No,1
21.0,GERMAN,Female,12TH GRADE,2.0,No,600.0,200.0,2.0,Fair,0.0,0.0,3.0,35.0,pro,No,1
14.0,BLACK,Male,12TH GRADE,0.1377,Yes,505.0,150.0,2.0,Good,0.0,0.0,8.0,3.0,retail,No,0
17.0,GERMAN,Male,8TH GRADE,2.1,No,602.0,270.0,4.0,Fair,0.0,1.0,9.0,9.0,busi,No,1
15.0,GERMAN,Male,8TH GRADE,2.2,No,601.0,160.0,4.0,Good,0.0,0.0,12.0,7.0,retail,Yes,1
20.0,GERMAN,Male,11TH GRADE,2.6,No,510.0,145.0,3.0,Good,0.0,0.0,5.0,25.0,manuf,No,1
17.0,ENGLISH,Female,12TH GRADE,3.5,No,501.0,135.0,3.0,Excellent,0.0,0.0,10.0,32.0,retail,No,1
14.0,IRISH,Male,1ST YR COL,2.2,No,511.0,210.0,4.0,Poor,0.0,0.0,3.0,48.0,busi,No,1
17.0,ENGLISH,Male,1ST YR COL,5.5,No,504.0,120.0,4.0,Excellent,0.0,0.0,8.0,54.0,manuf,No,1
15.0,ENGLISH,Male,12TH GRADE,2.8,No,507.0,125.0,4.0,Excellent,1.0,0.0,10.0,49.0,retail,No,1
15.0,ENGLISH,Female,12TH GRADE,2.2,No,506.0,170.0,4.0,Very Good,0.0,0.0,9.0,67.0,pro,No,1
17.0,ENGLISH,Male,11TH GRADE,2.8,Yes,508.0,180.0,3.0,Very Good,2.0,0.0,10.0,11.0,construction,Yes,1
17.0,ENGLISH,Male,4TH YR COL,7.8,No,602.0,190.0,4.0,Excellent,1.0,0.0,10.0,89.0,manuf,No,1
18.0,GERMAN,Male,12TH GRADE,4.2,No,510.0,160.0,4.0,Good,5.0,0.0,7.0,54.0,transp,No,1
22.0,ENGLISH,Male,5TH YR COL,7.0,No,510.0,165.0,1.0,Excellent,0.0,0.0,5.0,89.0,pro,No,1
17.0,ENGLISH,Female,4TH YR COL,2.8,No,507.0,150.0,1.0,Very Good,1.0,0.0,15.0,80.0,enter,No,1
19.0,ENGLISH,Male,6TH YR COL,4.2,No,508.0,155.0,1.0,Excellent,0.0,0.0,13.0,92.0,pub,No,1
19.0,OTHER,Female,4TH YR COL,3.9,No,503.0,128.0,3.0,Very Good,2.0,0.0,15.0,53.0,transp,Yes,1
15.0,GERMAN,Female,5TH YR COL,4.3,No,504.0,125.0,4.0,Excellent,0.0,0.0,7.0,70.0,pub,No,1
16.0,IRISH,Female,12TH GRADE,0.0,No,508.0,203.0,8.0,Good,0.0,0.0,10.0,65.0,pro,No,0
19.0,ENGLISH,Female,5TH YR COL,3.0,No,508.0,150.0,6.0,Excellent,0.0,0.0,7.0,51.0,pro,Yes,1
14.0,GERMAN,Female,4TH YR COL,1.4,No,504.0,125.0,6.0,Good,0.0,0.0,8.0,53.0,personal,No,0
15.0,GERMAN,Male,2ND YR COL,3.3,No,508.0,171.0,5.0,Very Good,3.0,0.0,5.0,69.0,retail,No,1
18.0,ENGLISH,Male,12TH GRADE,2.8,Yes,510.0,145.0,3.0,Good,1.0,0.0,9.0,74.0,manuf,Yes,1
18.0,ENGLISH,Female,4TH YR COL,3.6,No,507.0,125.0,3.0,Very Good,0.0,0.0,10.0,86.0,manuf,No,1
16.0,BLACK,Male,4TH YR COL,6.6,No,505.0,164.0,3.0,Very Good,2.0,0.0,12.0,74.0,manuf,No,1
15.0,BLACK,Male,4TH YR COL,1.9,No,508.0,178.0,3.0,Good,0.0,0.0,14.0,53.0,pub,Yes,1
17.0,BLACK,Male,12TH GRADE,2.6,No,509.0,165.0,9.0,Fair,0.0,0.0,11.0,4.0,pro,No,1
17.0,BLACK,Female,12TH GRADE,1.2,No,503.0,160.0,3.0,Good,0.0,0.0,8.0,41.0,fin,Yes,0
19.0,IRISH,Male,12TH GRADE,5.1,No,511.0,260.0,5.0,Good,1.0,0.0,2.0,25.0,manuf,No,1
16.0,IRISH,Male,12TH GRADE,0.6,No,509.0,215.0,5.0,Excellent,1.0,0.0,6.0,45.0,retail,No,0
15.0,IRISH,Male,6TH YR COL,3.24,No,510.0,175.0,5.0,Very Good,0.0,0.0,6.0,73.0,transp,No,1
17.0,ENGLISH,Male,12TH GRADE,3.4,No,510.0,160.0,5.0,Very Good,0.0,0.0,6.0,72.0,busi,No,1
16.0,IRISH,Female,1ST YR COL,2.2,No,505.0,109.0,5.0,Very Good,0.0,0.0,7.0,27.0,pro,No,1
22.0,GERMAN,Male,12TH GRADE,3.0,No,507.0,165.0,3.0,Excellent,1.0,0.0,4.0,25.0,manuf,No,1
18.0,IRISH,Male,9TH GRADE,0.5,No,507.0,125.0,3.0,Fair,0.0,0.0,13.0,12.0,retail,No,0
18.0,IRISH,Male,12TH GRADE,0.0,No,508.0,130.0,3.0,Fair,1.0,1.0,12.0,29.0,busi,No,0
20.0,FRENCH,Female,1ST YR COL,4.6,No,511.0,165.0,1.0,Good,0.0,0.0,1.0,52.0,manuf,Yes,1
21.0,ENGLISH,Female,12TH GRADE,1.3,No,502.0,103.0,7.0,Very Good,0.0,0.0,3.0,27.0,pro,No,0
17.0,ENGLISH,Male,2ND YR COL,4.1,Yes,602.0,230.0,3.0,Excellent,0.0,0.0,3.0,31.0,retail,No,1
19.0,NATIVE-AMERICAN,Female,12TH GRADE,0.1,No,503.0,115.0,1.0,Good,0.0,0.0,9.0,8.0,personal,No,0
17.0,ENGLISH,Male,12TH GRADE,2.8,No,601.0,245.0,3.0,Fair,0.0,0.0,4.0,34.0,manuf,No,1
19.0,FRENCH,Female,12TH GRADE,2.5,No,503.0,125.0,4.0,Excellent,0.0,0.0,5.0,81.0,pro,Yes,1
14.0,NATIVE-AMERICAN,Male,11TH GRADE,1.78,No,505.0,195.0,5.0,Good,4.0,0.0,8.0,18.0,wholesale,No,1
18.0,ENGLISH,Male,12TH GRADE,2.3,No,507.0,150.0,5.0,Good,0.0,0.0,6.0,16.0,manuf,No,1
20.0,NATIVE-AMERICAN,Male,12TH GRADE,2.8,No,508.0,157.0,6.0,Very Good,0.0,0.0,10.0,9.0,manuf,No,1
18.0,FRENCH,Female,12TH GRADE,1.9,Yes,501.0,135.0,6.0,Very Good,0.0,0.0,9.0,32.0,retail,No,1
16.0,INDIAN,Female,12TH GRADE,0.9,No,502.0,103.0,6.0,Excellent,0.0,0.0,9.0,19.0,retail,No,0
20.0,FRENCH,Male,11TH GRADE,5.3,No,601.0,236.0,5.0,Good,1.0,1.0,4.0,48.0,manuf,No,1
16.0,FRENCH,Female,12TH GRADE,1.7,No,502.0,140.0,5.0,Excellent,0.0,0.0,12.0,27.0,manuf,Yes,0
17.0,ENGLISH,Female,3RD YR COL,2.4167,No,507.0,141.0,4.0,Very Good,0.0,0.0,19.0,77.0,manuf,No,1
15.0,ENGLISH,Male,4TH YR COL,4.85,No,508.0,160.0,3.0,Excellent,3.0,0.0,15.0,96.0,pro,No,1
14.0,FRENCH,Male,12TH GRADE,2.4,No,507.0,145.0,6.0,Very Good,1.0,0.0,11.0,11.0,manuf,No,1
20.0,GERMAN,Male,12TH GRADE,13.8775,No,508.0,155.0,3.0,Excellent,1.0,0.0,9.0,66.0,manuf,No,1
18.0,ENGLISH,Male,3RD YR COL,5.0,No,511.0,180.0,3.0,Excellent,4.0,0.0,11.0,58.0,agri,Yes,1
21.0,ENGLISH,Male,12TH GRADE,6.0,No,510.0,180.0,1.0,Good,0.0,0.0,7.0,55.0,manuf,No,1
19.0,ENGLISH,Male,12TH GRADE,13.8775,No,510.0,180.0,5.0,Very Good,0.0,0.0,4.0,48.0,transp,No,1
15.0,ENGLISH,Female,1ST YR COL,0.0,No,507.0,135.0,5.0,Good,1.0,0.0,2.0,18.0,pro,No,0
20.0,ENGLISH,Female,12TH GRADE,0.8,No,505.0,135.0,3.0,Very Good,0.0,0.0,4.0,35.0,manuf,No,0
16.0,ENGLISH,Female,12TH GRADE,2.07,Yes,503.0,130.0,2.0,Very Good,0.0,0.0,15.0,85.0,transp,Yes,1
14.0,FRENCH,Male,12TH GRADE,0.0,No,510.0,135.0,5.0,Very Good,4.0,0.0,10.0,31.0,pro,No,0
20.0,GREEK,Male,4TH YR COL,6.2,No,601.0,195.0,4.0,Good,1.0,0.0,7.0,80.0,manuf,Yes,1
19.0,BLACK,Female,2ND YR COL,2.799,No,506.0,142.0,4.0,Good,0.0,0.0,5.0,2.0,pro,No,1
17.0,ENGLISH,Female,12TH GRADE,1.5,No,504.0,152.0,4.0,Very Good,2.0,0.0,5.0,68.0,retail,No,0
18.0,FILIPINO,Female,1ST YR COL,1.7,Yes,509.0,125.0,4.0,Very Good,0.0,0.0,11.0,30.0,agri,No,0
15.0,ENGLISH,Male,4TH YR COL,5.0236,No,507.0,160.0,4.0,Good,0.0,0.0,7.0,22.0,pro,No,1
21.0,FRENCH,Female,7TH YR COL,7.2,No,508.0,120.0,1.0,Excellent,0.0,0.0,12.0,84.0,retail,Yes,1
20.0,BLACK,Male,12TH GRADE,4.4,No,511.0,155.0,3.0,Very Good,0.0,0.0,3.0,25.0,manuf,No,1
17.0,MEXICAN-AMERICAN,Female,12TH GRADE,4.4,No,503.0,150.0,10.0,Fair,0.0,0.0,4.0,46.0,manuf,Yes,1
15.0,MEXICAN-AMERICAN,Female,12TH GRADE,1.7,No,503.0,145.0,10.0,Very Good,0.0,0.0,10.0,15.0,pro,No,0
18.0,BLACK,Female,12TH GRADE,0.25,No,508.0,185.0,10.0,Very Good,0.0,0.0,5.0,15.0,personal,No,0
18.0,MEXICAN-AMERICAN,Male,12TH GRADE,3.2,No,507.0,165.0,8.0,Very Good,0.0,0.0,9.0,39.0,transp,No,1
16.0,MEXICAN-AMERICAN,Male,12TH GRADE,2.4,No,510.0,155.0,8.0,Very Good,0.0,0.0,11.0,33.0,agri,No,1
17.0,OTHER,Female,12TH GRADE,0.09,No,503.0,105.0,2.0,Very Good,0.0,0.0,4.0,66.0,pro,No,0
19.0,POLISH,Male,12TH GRADE,3.8,No,601.0,180.0,2.0,Fair,0.0,0.0,6.0,54.0,retail,No,1
18.0,POLISH,Male,1ST YR COL,0.75,No,506.0,123.0,3.0,Very Good,1.0,0.0,10.0,48.0,pro,No,0
17.0,OTHER,Male,5TH YR COL,4.35,No,508.0,147.0,5.0,Very Good,0.0,0.0,2.0,97.0,manuf,No,1
16.0,OTHER,Male,4TH YR COL,5.3,No,602.0,180.0,5.0,Excellent,0.0,0.0,4.0,75.0,construction,No,1
14.0,OTHER,Male,4TH YR COL,3.8,No,510.0,155.0,5.0,Very Good,0.0,0.0,5.0,76.0,manuf,No,1
14.0,POLISH,Female,2ND YR COL,1.5,Yes,509.0,125.0,4.0,Good,0.0,0.0,7.0,46.0,retail,No,0
19.0,ENGLISH,Female,12TH GRADE,0.0,No,503.0,207.0,7.0,Poor,0.0,0.0,6.0,35.0,personal,No,0
15.0,GERMAN,Female,12TH GRADE,0.4,No,502.0,135.0,5.0,Good,0.0,0.0,8.0,14.0,retail,No,0
18.0,GERMAN,Male,4TH YR COL,5.9,No,507.0,180.0,4.0,Excellent,0.0,0.0,11.0,91.0,manuf,No,1
15.0,GERMAN,Male,12TH GRADE,4.2,No,601.0,170.0,7.0,Excellent,3.0,0.0,10.0,29.0,busi,Yes,1
18.0,IRISH,Male,1ST YR COL,3.0,No,510.0,165.0,4.0,Very Good,3.0,0.0,3.0,32.0,pro,No,1
17.0,GERMAN,Male,12TH GRADE,3.5,No,600.0,160.0,7.0,Excellent,1.0,0.0,4.0,22.0,transp,Yes,1
16.0,ENGLISH,Female,12TH GRADE,3.2,No,508.0,124.0,6.0,Very Good,0.0,0.0,8.0,76.0,pro,No,1
15.0,ENGLISH,Female,12TH GRADE,1.2,No,509.0,155.0,6.0,Good,0.0,0.0,8.0,28.0,pro,No,0
17.0,IRISH,Male,12TH GRADE,3.96,No,510.0,145.0,6.0,Good,3.0,0.0,8.0,13.0,manuf,No,1
16.0,IRISH,Male,4TH YR COL,6.0,No,603.0,210.0,6.0,Very Good,0.0,0.0,8.0,71.0,construction,No,1
18.0,GERMAN,Female,4TH YR COL,5.837,No,501.0,105.0,5.0,Very Good,1.0,0.0,6.0,89.0,manuf,Yes,1
20.0,OTHER,Female,3RD YR COL,0.0,No,504.0,170.0,4.0,Very Good,0.0,0.0,3.0,67.0,fin,No,0
19.0,POLISH,Male,8TH YR COL OR MORE,2.5,No,600.0,165.0,3.0,Good,0.0,0.0,9.0,92.0,agri,No,1
19.0,OTHER,Male,12TH GRADE,1.4,No,509.0,160.0,4.0,Very Good,0.0,0.0,6.0,70.0,construction,No,0
21.0,POLISH,Female,4TH YR COL,0.0,No,504.0,105.0,3.0,Good,0.0,0.0,9.0,39.0,manuf,No,0
14.0,NATIVE-AMERICAN,Male,4TH YR COL,5.5,No,603.0,200.0,3.0,Very Good,4.0,0.0,11.0,66.0,manuf,No,1
21.0,OTHER,Male,1ST YR COL,6.3,No,507.0,164.0,4.0,Fair,0.0,0.0,3.0,29.0,fin,No,1
18.0,SCOTTISH,Female,4TH YR COL,4.2,No,501.0,98.0,3.0,Excellent,1.0,0.0,16.0,45.0,pro,No,1
21.0,IRISH,Female,6TH YR COL,3.3,No,505.0,115.0,4.0,Excellent,1.0,0.0,10.0,99.0,pro,No,1
21.0,ENGLISH,Male,5TH YR COL,5.0,No,510.0,175.0,5.0,Very Good,3.0,0.0,5.0,89.0,manuf,No,1
19.0,ENGLISH,Male,4TH YR COL,5.0,No,510.0,165.0,3.0,Excellent,0.0,0.0,7.0,89.0,construction,Yes,1
17.0,ENGLISH,Female,2ND YR COL,0.0,No,507.0,135.0,3.0,Good,0.0,0.0,8.0,16.0,pro,No,0
18.0,BLACK,Female,12TH GRADE,0.9,No,501.0,155.0,9.0,Excellent,0.0,0.0,3.0,30.0,retail,No,0
16.0,BLACK,Male,12TH GRADE,1.4,No,509.0,180.0,10.0,Very Good,0.0,0.0,7.0,28.0,busi,No,0
18.0,OTHER-HISPANIC,Female,12TH GRADE,1.0,Yes,500.0,95.0,1.0,Very Good,0.0,0.0,12.0,35.0,agri,No,0
14.0,MEXICAN-AMERICAN,Male,12TH GRADE,0.0,No,507.0,180.0,4.0,Good,0.0,0.0,14.0,6.0,busi,No,0
19.0,BLACK,Female,3RD YR COL,1.2,No,504.0,118.0,4.0,Excellent,0.0,0.0,16.0,7.0,fin,No,0
19.0,FRENCH,Female,11TH GRADE,1.5,Yes,509.0,190.0,4.0,Fair,0.0,0.0,7.0,19.0,retail,No,0
16.0,GERMAN,Female,12TH GRADE,0.0,No,500.0,105.0,6.0,Excellent,0.0,0.0,10.0,32.0,manuf,No,0
20.0,BLACK,Male,4TH YR COL,3.0,No,508.0,155.0,5.0,Very Good,0.0,0.0,5.0,31.0,construction,No,1
18.0,AMERICAN,Female,12TH GRADE,2.1243,No,502.0,160.0,5.0,Good,0.0,0.0,6.0,35.0,pro,No,1
17.0,ENGLISH,Male,1ST YR COL,5.0,No,508.0,150.0,5.0,Very Good,0.0,0.0,9.0,84.0,manuf,No,1
